,Unnamed: 0,YYYY,FIPS_Combined,DrugReports,lat,lon
248,248,2010,39017,223.0,-84.50827736510952,39.475322887829975
249,249,2011,39017,224.98891783031723,-84.50827736510952,39.475322887829975
250,250,2012,39017,226.9776114542956,-84.50827736510952,39.475322887829975
251,251,2013,39017,228.96499392646487,-84.50827736510952,39.475322887829975
252,252,2014,39017,230.95106508334686,-84.50827736510952,39.475322887829975
253,253,2015,39017,232.93586064945927,-84.50827736510952,39.475322887829975
254,254,2016,39017,234.91943952271933,-84.50827736510952,39.475322887829975
255,255,2017,39017,236.90180118702997,-84.50827736510952,39.475322887829975
256,256,2010,42019,49.0,-79.93951459999998,40.937507
257,257,2011,42019,54.69950990538322,-79.93951459999998,40.937507
258,258,2012,42019,60.36444048931765,-79.93951459999998,40.937507
259,259,2013,42019,65.98558090961956,-79.93951459999998,40.937507
260,260,2014,42019,71.56404631673988,-79.93951459999998,40.937507
261,261,2015,42019,77.10201715091135,-79.93951459999998,40.937507
262,262,2016,42019,82.60047381881797,-79.93951459999998,40.937507
263,263,2017,42019,88.06011711859445,-79.93951459999998,40.937507
264,264,2010,54011,23.0,-82.2616387799708,38.39459125793842
265,265,2011,54011,25.102981253695837,-82.2616387799708,38.39459125793842
266,266,2012,54011,27.256398127090094,-82.2616387799708,38.39459125793842
267,267,2013,54011,29.421775425719638,-82.2616387799708,38.39459125793842
268,268,2014,54011,31.601844652831325,-82.2616387799708,38.39459125793842
269,269,2015,54011,33.800682124870875,-82.2616387799708,38.39459125793842
270,270,2016,54011,36.02430402618784,-82.2616387799708,38.39459125793842
271,271,2017,54011,38.27806214148472,-82.2616387799708,38.39459125793842
272,272,2010,42021,57.0,-78.71349655555554,40.41006633333333
273,273,2011,42021,58.75137727273154,-78.71349655555554,40.41006633333333
274,274,2012,42021,60.51440543952429,-78.71349655555554,40.41006633333333
275,275,2013,42021,62.28149910037056,-78.71349655555554,40.41006633333333
276,276,2014,42021,64.0527133727732,-78.71349655555554,40.41006633333333
277,277,2015,42021,65.82965324117728,-78.71349655555554,40.41006633333333
278,278,2016,42021,67.61271807429036,-78.71349655555554,40.41006633333333
279,279,2017,42021,69.4021821827671,-78.71349655555554,40.41006633333333
280,280,2010,42023,1.0,-78.20755140000001,41.4324994
281,281,2011,42023,3.433578536235081,-78.20755140000001,41.4324994
282,282,2012,42023,5.999125126366471,-78.20755140000001,41.4324994
283,283,2013,42023,8.61441476425119,-78.20755140000001,41.4324994
284,284,2014,42023,11.276674640314175,-78.20755140000001,41.4324994
285,285,2015,42023,13.98300755553732,-78.20755140000001,41.4324994
286,286,2016,42023,16.73077633232178,-78.20755140000001,41.4324994
287,287,2017,42023,19.51734961586134,-78.20755140000001,41.4324994
288,288,2010,42025,20.0,-75.6833075,40.9546185
289,289,2011,42025,23.340264112561435,-75.6833075,40.9546185
290,290,2012,42025,26.696292003943412,-75.6833075,40.9546185
291,291,2013,42025,30.039723887802197,-75.6833075,40.9546185
292,292,2014,42025,33.372852142139216,-75.6833075,40.9546185
293,293,2015,42025,36.69692742907892,-75.6833075,40.9546185
294,294,2016,42025,40.01304118450284,-75.6833075,40.9546185
295,295,2017,42025,43.32303367972293,-75.6833075,40.9546185
296,296,2010,51033,5.0,-77.2811965,38.02579616666666
297,297,2011,51033,9.66112900538569,-77.2811965,38.02579616666666
298,298,2012,51033,14.407901608419534,-77.2811965,38.02579616666666
299,299,2013,51033,19.106442716181533,-77.2811965,38.02579616666666
300,300,2014,51033,23.760517909352814,-77.2811965,38.02579616666666
301,301,2015,51033,28.37235097015022,-77.2811965,38.02579616666666
302,302,2016,51033,32.943148822499076,-77.2811965,38.02579616666666
303,303,2017,51033,37.47332771870662,-77.2811965,38.02579616666666
304,304,2010,21041,8.0,-85.14268717191375,38.67978252364777
305,305,2011,21041,11.071193409216649,-85.14268717191375,38.67978252364777
306,306,2012,21041,14.141945597781438,-85.14268717191375,38.67978252364777
307,307,2013,21041,17.214772204227422,-85.14268717191375,38.67978252364777
308,308,2014,21041,20.294831605322152,-85.14268717191375,38.67978252364777
309,309,2015,21041,23.385563587525787,-85.14268717191375,38.67978252364777
310,310,2016,21041,26.488614998183813,-85.14268717191375,38.67978252364777
311,311,2017,21041,29.605066260549165,-85.14268717191375,38.67978252364777
312,312,2011,39019,3.8242009208856556,-81.09792561538461,40.60631207692307
313,313,2012,39019,7.732770727084643,-81.09792561538461,40.60631207692307
314,314,2013,39019,11.63549781146884,-81.09792561538461,40.60631207692307
315,315,2014,39019,15.532083017961682,-81.09792561538461,40.60631207692307
316,316,2016,39019,23.306122348007246,-81.09792561538461,40.60631207692307
317,317,2017,39019,27.182836182478006,-81.09792561538461,40.60631207692307
318,318,2010,39019,0.0,-81.09792561538461,40.60631207692307
319,319,2015,39019,19.42236838965228,-81.09792561538461,40.60631207692307
320,320,2010,21043,1.0,-83.09503114285714,38.30360828571428
321,321,2012,21043,11.796062544856923,-83.09503114285714,38.30360828571428
322,322,2013,21043,17.053715604752284,-83.09503114285714,38.30360828571428
323,323,2014,21043,22.22895311069275,-83.09503114285714,38.30360828571428
324,324,2015,21043,27.325858537572763,-83.09503114285714,38.30360828571428
325,325,2016,21043,32.34738658586802,-83.09503114285714,38.30360828571428
326,326,2017,21043,37.29716250261308,-83.09503114285714,38.30360828571428
327,327,2011,21043,6.448358414427797,-83.09503114285714,38.30360828571428
328,328,2011,21045,4.383577893122893,-84.94112216666667,37.34019758333333
329,329,2016,21045,26.04480603306742,-84.94112216666667,37.34019758333333
330,330,2010,21045,0.0,-84.94112216666667,37.34019758333333
331,331,2012,21045,8.756681445166327,-84.94112216666667,37.34019758333333
332,332,2013,21045,13.108669818352709,-84.94112216666667,37.34019758333333
333,333,2014,21045,17.440299445705506,-84.94112216666667,37.34019758333333
334,334,2015,21045,21.752213895047863,-84.94112216666667,37.34019758333333
335,335,2017,21045,30.318476475093263,-84.94112216666667,37.34019758333333
336,336,2010,51540,3.0,-78.48404149999998,38.03907475
337,337,2012,51540,10.752671690593118,-78.48404149999998,38.03907475
338,338,2013,51540,14.68277315283959,-78.48404149999998,38.03907475
339,339,2014,51540,18.598110908629483,-78.48404149999998,38.03907475
340,340,2016,51540,26.384901590201615,-78.48404149999998,38.03907475
341,341,2017,51540,30.25634337399249,-78.48404149999998,38.03907475
342,342,2011,51540,6.807230701660087,-78.48404149999998,38.03907475
343,343,2015,51540,22.498793332450482,-78.48404149999998,38.03907475
344,344,2010,51550,119.0,-76.30007907123681,36.737033439202854
345,345,2011,51550,121.26222059558006,-76.30007907123681,36.737033439202854
346,346,2013,51550,125.79278049542381,-76.30007907123681,36.737033439202854
347,347,2014,51550,128.0525465420607,-76.30007907123681,36.737033439202854
348,348,2016,51550,132.56114501175367,-76.30007907123681,36.737033439202854
349,349,2017,51550,134.81065397119033,-76.30007907123681,36.737033439202854
350,350,2012,51550,123.5293447432945,-76.30007907123681,36.737033439202854
351,351,2015,51550,130.3086617542171,-76.30007907123681,36.737033439202854
352,352,2010,42029,95.0,-75.70499120125064,39.94153374151083
353,353,2011,42029,97.4751353304899,-75.70499120125064,39.94153374151083
354,354,2012,42029,99.95210056412202,-75.70499120125064,39.94153374151083
355,355,2013,42029,102.42522937633386,-75.70499120125064,39.94153374151083
356,356,2014,42029,104.89453260110164,-75.70499120125064,39.94153374151083
357,357,2015,42029,107.36002355045827,-75.70499120125064,39.94153374151083
358,358,2016,42029,109.82174469590673,-75.70499120125064,39.94153374151083
359,359,2017,42029,112.28340474497084,-75.70499120125064,39.94153374151083
360,360,2010,51041,69.0,-77.51661554166667,37.355173541666666
361,361,2011,51041,72.0581698108408,-77.51661554166667,37.355173541666666
362,362,2012,51041,75.12250531300245,-77.51661554166667,37.355173541666666
363,363,2013,51041,78.17481349899558,-77.51661554166667,37.355173541666666
364,364,2014,51041,81.2152984786906,-77.51661554166667,37.355173541666666
365,365,2015,51041,84.24436934218265,-77.51661554166667,37.355173541666666
366,366,2016,51041,87.26387313483475,-77.51661554166667,37.355173541666666
367,367,2017,51041,90.27401547279523,-77.51661554166667,37.355173541666666
368,368,2011,21047,2.7121422869070066,-87.49413962383127,37.01310579569549
369,369,2012,21047,5.475082040183024,-87.49413962383127,37.01310579569549
370,370,2013,21047,8.278315376168258,-87.49413962383127,37.01310579569549
371,371,2014,21047,11.118985695231341,-87.49413962383127,37.01310579569549
372,372,2015,21047,13.994500402569013,-87.49413962383127,37.01310579569549
373,373,2016,21047,16.902480422787,-87.49413962383127,37.01310579569549
374,374,2017,21047,19.84074800098254,-87.49413962383127,37.01310579569549
375,375,2010,21047,0.0,-87.49413962383127,37.01310579569549
376,376,2010,42031,35.0,-79.47767716666667,41.158796833333334
377,377,2011,42031,37.42428568920268,-79.47767716666667,41.158796833333334
378,378,2012,42031,39.86424319342018,-79.47767716666667,41.158796833333334
379,379,2013,42031,42.30541525868962,-79.47767716666667,41.158796833333334
380,380,2014,42031,44.749780446777756,-79.47767716666667,41.158796833333334
381,381,2015,42031,47.19760343883091,-79.47767716666667,41.158796833333334
382,382,2016,42031,49.649856274646915,-79.47767716666667,41.158796833333334
383,383,2017,42031,52.10830453289417,-79.47767716666667,41.158796833333334
384,384,2010,42033,29.0,-78.36686458823529,41.02390276470588
385,385,2011,42033,30.889695442160463,-78.36686458823529,41.02390276470588
386,386,2012,42033,32.8071954462383,-78.36686458823529,41.02390276470588
387,387,2013,42033,34.73444468876598,-78.36686458823529,41.02390276470588
388,388,2014,42033,36.672681949917035,-78.36686458823529,41.02390276470588
389,389,2015,42033,38.62372749502847,-78.36686458823529,41.02390276470588
390,390,2016,42033,40.58873848038173,-78.36686458823529,41.02390276470588
391,391,2017,42033,42.57063928268562,-78.36686458823529,41.02390276470588
392,392,2010,39025,167.0,-84.21015491916802,39.05671726937089
393,393,2011,39025,169.11316805265568,-84.21015491916802,39.05671726937089
394,394,2012,39025,171.22733487559012,-84.21015491916802,39.05671726937089
395,395,2013,39025,173.33962449248443,-84.21015491916802,39.05671726937089
396,396,2014,39025,175.45003834835367,-84.21015491916802,39.05671726937089
397,397,2015,39025,177.55857797397613,-84.21015491916802,39.05671726937089
398,398,2016,39025,179.66524499276406,-84.21015491916802,39.05671726937089
399,399,2017,39025,181.77004112685194,-84.21015491916802,39.05671726937089
400,400,2010,39027,68.0,-83.82716266666667,39.376779
401,401,2011,39027,70.54464816388993,-83.82716266666667,39.376779
402,402,2012,39027,73.08898018655935,-83.82716266666667,39.376779
403,403,2013,39027,75.62905348488705,-83.82716266666667,39.376779
404,404,2014,39027,78.16562999187092,-83.82716266666667,39.376779
405,405,2015,39027,80.69916339324989,-83.82716266666667,39.376779
406,406,2016,39027,83.23056032050725,-83.82716266666667,39.376779
407,407,2017,39027,85.75977011151554,-83.82716266666667,39.376779
408,408,2010,51570,13.0,-77.39307699999998,37.27340925
409,409,2013,51570,26.809127238053296,-77.39307699999998,37.27340925
